timestamp,value
2014-02-14 14:30:00,-0.453441697048252
2014-02-14 14:35:00,-0.6286628010650684
2014-02-14 14:40:00,-0.5049128963531919
2014-02-14 14:45:00,-0.6286628010650684
2014-02-14 14:50:00,-0.6160687842138597
2014-02-14 14:55:00,-0.5109361218037698
2014-02-14 15:00:00,-0.4008753658432073
2014-02-14 15:05:00,-0.4556319608484622
2014-02-14 15:10:00,-0.45234656514814703
2014-02-14 15:15:00,-0.6237347075145955
2014-02-14 15:20:00,-0.5147690834541377
2014-02-14 15:25:00,-0.560764623258552
2014-02-14 15:30:00,-0.5640500189588672
2014-02-14 15:35:00,-0.6237347075145955
2014-02-14 15:40:00,-0.4512514332480418
2014-02-14 15:45:00,-0.6817766982201656
2014-02-14 15:50:00,-0.51312638560398
2014-02-14 15:55:00,-0.5618597551586573
2014-02-14 16:00:00,-0.5673354146591827
2014-02-14 16:05:00,-0.6226395756144906
2014-02-14 16:10:00,-0.5717159422596031
2014-02-14 16:15:00,-0.6166163501639121
2014-02-14 16:20:00,-0.4600124884488826
2014-02-14 16:25:00,-0.3943045744425762
2014-02-14 16:30:00,-0.5640500189588672
2014-02-14 16:35:00,-0.6795864344199557
2014-02-14 16:40:00,-0.5164117813042954
2014-02-14 16:45:00,-0.5618597551586573
2014-02-14 16:50:00,-0.6193541799141751
2014-02-14 16:55:00,-0.5722635082096555
2014-02-14 17:00:00,-0.5624073211087097
2014-02-14 17:05:00,-0.6817766982201656
2014-02-14 17:10:00,-0.5049128963531919
2014-02-14 17:15:00,-0.4539892629983047
2014-02-14 17:20:00,-0.2864340822822241
2014-02-14 17:25:00,-0.6177114820640174
2014-02-14 17:30:00,-0.5087458580035599
2014-02-14 17:35:00,-0.5717159422596031
2014-02-14 17:40:00,-0.5021750666029292
2014-02-14 17:45:00,-0.6237347075145955
2014-02-14 17:50:00,-0.6209968777643329
2014-02-14 17:55:00,-0.6237347075145955
2014-02-14 18:00:00,-0.563502453008815
2014-02-14 18:05:00,-0.5164117813042954
2014-02-14 18:10:00,-0.6834193960703233
2014-02-14 18:15:00,-0.676848604669693
2014-02-14 18:20:00,-0.5700732444094454
2014-02-14 18:25:00,-0.6155212182638072
2014-02-14 18:30:00,-0.230582355376864
2014-02-14 18:35:00,-0.5733586401097608
2014-02-14 18:40:00,-0.5065555942033494
2014-02-14 18:45:00,-0.6215444437143851
2014-02-14 18:50:00,-0.6193541799141751
2014-02-14 18:55:00,-0.565692716809025
2014-02-14 19:00:00,-0.5662402827590777
2014-02-14 19:05:00,-0.6253774053647533
2014-02-14 19:10:00,-0.4479660375477266
2014-02-14 19:15:00,-0.565692716809025
2014-02-14 19:20:00,-0.5673354146591827
2014-02-14 19:25:00,-0.5667878487091295
2014-02-14 19:30:00,-0.2760303292312256
2014-02-14 19:35:00,-0.5109361218037698
2014-02-14 19:40:00,-0.51312638560398
2014-02-14 19:45:00,-0.6149736523137544
2014-02-14 19:50:00,-0.5662402827590777
2014-02-14 19:55:00,-0.6237347075145955
2014-02-14 20:00:00,-0.5098409899036649
2014-02-14 20:05:00,-0.6237347075145955
2014-02-14 20:10:00,-0.5196971770046106
2014-02-14 20:15:00,-0.6215444437143851
2014-02-14 20:20:00,-0.4485136034977791
2014-02-14 20:25:00,-0.4025180636933648
2014-02-14 20:30:00,-0.5624073211087097
2014-02-14 20:35:00,-0.6292103670151209
2014-02-14 20:40:00,-0.5624073211087097
2014-02-14 20:45:00,-0.6264725372648582
2014-02-14 20:50:00,-0.5673354146591827
2014-02-14 20:55:00,-0.5722635082096555
2014-02-14 21:00:00,-0.6193541799141751
2014-02-14 21:05:00,-0.5684305465592877
2014-02-14 21:10:00,-0.5629548870587623
2014-02-14 21:15:00,-0.6817766982201656
2014-02-14 21:20:00,-0.231677487276969
2014-02-14 21:25:00,-0.5580267935082893
2014-02-14 21:30:00,-0.5717159422596031
2014-02-14 21:35:00,-0.6160687842138597
2014-02-14 21:40:00,-0.4578222246486724
2014-02-14 21:45:00,-0.5640500189588672
2014-02-14 21:50:00,-0.5109361218037698
2014-02-14 21:55:00,-0.4999848028027188
2014-02-14 22:00:00,-0.5640500189588672
2014-02-14 22:05:00,-0.574453772009866
2014-02-14 22:10:00,-0.5076507261034549
2014-02-14 22:15:00,-0.6226395756144906
2014-02-14 22:20:00,-0.51312638560398
2014-02-14 22:25:00,-0.5585743594583419
2014-02-14 22:30:00,-0.34557120488789966
2014-02-14 22:35:00,-0.4479660375477266
2014-02-14 22:40:00,-0.5076507261034549
2014-02-14 22:45:00,-0.4468709056476214
2014-02-14 22:50:00,-0.7431040846260516
2014-02-14 22:55:00,-0.5662402827590777
2014-02-14 23:00:00,-0.5558365297080784
2014-02-14 23:05:00,-0.6237347075145955
2014-02-14 23:10:00,-0.40580345939368023
2014-02-14 23:15:00,-0.3871862170918933
2014-02-14 23:20:00,-0.5771916017601287
2014-02-14 23:25:00,-0.673015643019325
2014-02-14 23:30:00,-0.5054604623032445
2014-02-14 23:35:00,-0.6823242641702183
2014-02-14 23:40:00,-0.5103885558537181
2014-02-14 23:45:00,-0.6823242641702183
2014-02-14 23:50:00,-0.5706208103594981
2014-02-14 23:55:00,-0.5930710143116522
2014-02-15 00:00:00,-0.5147690834541377
2014-02-15 00:05:00,-0.6303054989152261
2014-02-15 00:10:00,-0.49669940710240384
2014-02-15 00:15:00,-0.2798632908815935
2014-02-15 00:20:00,-0.3959472722927342
2014-02-15 00:25:00,-0.565692716809025
2014-02-15 00:30:00,-0.5164117813042954
2014-02-15 00:35:00,-0.6160687842138597
2014-02-15 00:40:00,-0.5060080282532972
2014-02-15 00:45:00,-0.6286628010650684
2014-02-15 00:50:00,-0.5613121892086046
2014-02-15 00:55:00,-0.5596694913584471
2014-02-15 01:00:00,-0.5662402827590777
2014-02-15 01:05:00,-0.6253774053647533
2014-02-15 01:10:00,-0.06247960871073116
2014-02-15 01:15:00,-0.5569316616081844
2014-02-15 01:20:00,-0.5092934239536119
2014-02-15 01:25:00,-0.6237347075145955
2014-02-15 01:30:00,-0.6242822734646473
2014-02-15 01:35:00,-0.5700732444094454
2014-02-15 01:40:00,-0.516959347254348
2014-02-15 01:45:00,-0.6160687842138597
2014-02-15 01:50:00,-0.5147690834541377
2014-02-15 01:55:00,-0.5103885558537181
2014-02-15 02:00:00,-0.5054604623032445
2014-02-15 02:05:00,-0.21306024497518236
2014-02-15 02:10:00,-0.39375700849252393
2014-02-15 02:15:00,-0.5684305465592877
2014-02-15 02:20:00,-0.51312638560398
2014-02-15 02:25:00,-0.5651451508589728
2014-02-15 02:30:00,-0.5536462659078689
2014-02-15 02:35:00,-0.6286628010650684
2014-02-15 02:40:00,-0.4999848028027188
2014-02-15 02:45:00,-0.6237347075145955
2014-02-15 02:50:00,-0.5673354146591827
2014-02-15 02:55:00,-0.5684305465592877
2014-02-15 03:00:00,-0.5136739515540323
2014-02-15 03:05:00,-0.6237347075145955
2014-02-15 03:10:00,-0.5700732444094454
2014-02-15 03:15:00,-0.6199017458642276
2014-02-15 03:20:00,-0.5678829806092354
2014-02-15 03:25:00,-0.2732924994809629
2014-02-15 03:30:00,-0.34283337513763673
2014-02-15 03:35:00,-0.6215444437143851
2014-02-15 03:40:00,-0.5065555942033494
2014-02-15 03:45:00,-0.5618597551586573
2014-02-15 03:50:00,-0.5136739515540323
2014-02-15 03:55:00,-0.501079934702824
2014-02-15 04:00:00,-0.4583697905987251
2014-02-15 04:05:00,-0.5673354146591827
2014-02-15 04:10:00,-0.5235301386549785
2014-02-15 04:15:00,-0.5591219254083943
2014-02-15 04:20:00,-0.5662402827590777
2014-02-15 04:25:00,-0.565692716809025
2014-02-15 04:30:00,-0.5717159422596031
2014-02-15 04:35:00,-0.6160687842138597
2014-02-15 04:40:00,-0.5662402827590777
2014-02-15 04:45:00,-0.56459758490892
2014-02-15 04:50:00,-0.5662402827590777
2014-02-15 04:55:00,-0.5733586401097608
2014-02-15 05:00:00,-0.6144260863637022
2014-02-15 05:05:00,-0.5673354146591827
2014-02-15 05:10:00,-0.5076507261034549
2014-02-15 05:15:00,-0.6226395756144906
2014-02-15 05:20:00,-0.6253774053647533
2014-02-15 05:25:00,-0.5722635082096555
2014-02-15 05:30:00,-0.5541938318579217
2014-02-15 05:35:00,-0.6237347075145955
2014-02-15 05:40:00,-0.6226395756144906
2014-02-15 05:45:00,-0.565692716809025
2014-02-15 05:50:00,-0.3953997063426824
2014-02-15 05:55:00,-0.5142215175040853
2014-02-15 06:00:00,-0.6138785204136494
2014-02-15 06:05:00,-0.5706208103594981
2014-02-15 06:10:00,-0.5624073211087097
2014-02-15 06:15:00,-0.5667878487091295
2014-02-15 06:20:00,-0.5071031601534022
2014-02-15 06:25:00,-0.5717159422596031
2014-02-15 06:30:00,-0.5054604623032445
2014-02-15 06:35:00,-0.516959347254348
2014-02-15 06:40:00,-0.5580267935082893
2014-02-15 06:45:00,-0.5673354146591827
2014-02-15 06:50:00,-0.5092934239536119
2014-02-15 06:55:00,-0.5098409899036649
2014-02-15 07:00:00,-0.5673354146591827
2014-02-15 07:05:00,-0.5673354146591827
2014-02-15 07:10:00,-0.5098409899036649
2014-02-15 07:15:00,-0.5673354146591827
2014-02-15 07:20:00,-0.5076507261034549
2014-02-15 07:25:00,-0.5667878487091295
2014-02-15 07:30:00,-0.5662402827590777
2014-02-15 07:35:00,-0.6286628010650684
2014-02-15 07:40:00,-0.5005323687527715
2014-02-15 07:45:00,-0.6872523577206913
2014-02-15 07:50:00,-0.5054604623032445
2014-02-15 07:55:00,-0.34283337513763673
2014-02-15 08:00:00,-0.6319481967653838
2014-02-15 08:05:00,-0.45891735654877763
2014-02-15 08:10:00,-0.4003277998931546
2014-02-15 08:15:00,-0.7896471903805184
2014-02-15 08:20:00,-0.6204493118142801
2014-02-15 08:25:00,-0.5667878487091295
2014-02-15 08:30:00,-0.5651451508589728
2014-02-15 08:35:00,-0.6795864344199557
2014-02-15 08:40:00,-0.4561795267985144
2014-02-15 08:45:00,-0.6166163501639121
2014-02-15 08:50:00,-0.5092934239536119
2014-02-15 08:55:00,-0.5153166494041902
2014-02-15 09:00:00,-0.5569316616081844
2014-02-15 09:05:00,-0.5092934239536119
2014-02-15 09:10:00,-0.5147690834541377
2014-02-15 09:15:00,-0.4578222246486724
2014-02-15 09:20:00,-0.5624073211087097
2014-02-15 09:25:00,-0.5103885558537181
2014-02-15 09:30:00,-0.5651451508589728
2014-02-15 09:35:00,-0.565692716809025
2014-02-15 09:40:00,-0.515864215354243
2014-02-15 09:45:00,-0.5596694913584471
2014-02-15 09:50:00,-0.5624073211087097
2014-02-15 09:55:00,-0.5667878487091295
2014-02-15 10:00:00,-0.51312638560398
2014-02-15 10:05:00,-0.6746583408694827
2014-02-15 10:10:00,-0.34557120488789966
2014-02-15 10:15:00,-0.6303054989152261
2014-02-15 10:20:00,-0.5624073211087097
2014-02-15 10:25:00,-0.5618597551586573
2014-02-15 10:30:00,-0.5651451508589728
2014-02-15 10:35:00,-0.6253774053647533
2014-02-15 10:40:00,-0.6215444437143851
2014-02-15 10:45:00,-0.5175069132044005
2014-02-15 10:50:00,-0.563502453008815
2014-02-15 10:55:00,-0.45234656514814703
2014-02-15 11:00:00,-0.515864215354243
2014-02-15 11:05:00,-0.565692716809025
2014-02-15 11:10:00,-0.2754827632811731
2014-02-15 11:15:00,-0.5596694913584471
2014-02-15 11:20:00,-0.4019704977433123
2014-02-15 11:25:00,-0.4539892629983047
2014-02-15 11:30:00,-0.4474184715976741
2014-02-15 11:35:00,-0.5098409899036649
2014-02-15 11:40:00,-0.4019704977433123
2014-02-15 11:45:00,-0.5092934239536119
2014-02-15 11:50:00,-0.4463233396975689
2014-02-15 11:55:00,-0.5065555942033494
