timestamp,value
2014-04-01 00:00:00,1.627535617641199
2014-04-01 00:05:00,-1.6890886667727274
2014-04-01 00:10:00,-0.06262067027777848
2014-04-01 00:15:00,-0.5780380084281952
2014-04-01 00:20:00,-0.17425283379561055
2014-04-01 00:25:00,0.24971396187336461
2014-04-01 00:30:00,-0.22146379405603134
2014-04-01 00:35:00,-0.29381829000196563
2014-04-01 00:40:00,0.8150168002909385
2014-04-01 00:45:00,0.651601944443203
2014-04-01 00:50:00,1.165753579934158
2014-04-01 00:55:00,-0.8689895207551214
2014-04-01 01:00:00,0.3852813327260257
2014-04-01 01:05:00,0.30039905320769894
2014-04-01 01:10:00,-0.45117020359521903
2014-04-01 01:15:00,-0.045417110685686414
2014-04-01 01:20:00,-0.6463579415589507
2014-04-01 01:25:00,-1.2461209524072305
2014-04-01 01:30:00,-0.995117109884068
2014-04-01 01:35:00,-1.3728519424492187
2014-04-01 01:40:00,0.6418114544271378
2014-04-01 01:45:00,0.5638761858189241
2014-04-01 01:50:00,1.5750485041007434
2014-04-01 01:55:00,0.8043950521782236
2014-04-01 02:00:00,-1.5593613861320672
2014-04-01 02:05:00,1.3435636050237374
2014-04-01 02:10:00,1.268321867507054
2014-04-01 02:15:00,-0.19449551296194126
2014-04-01 02:20:00,0.30273013361485346
2014-04-01 02:25:00,1.6639012449270933
2014-04-01 02:30:00,0.11590368051529228
2014-04-01 02:35:00,1.4170843882468656
2014-04-01 02:40:00,-1.451250125440378
2014-04-01 02:45:00,-1.0744726566876377
2014-04-01 02:50:00,-0.20344420787232448
2014-04-01 02:55:00,0.29887127676826136
2014-04-01 03:00:00,1.1063017187125195
2014-04-01 03:05:00,1.7064014077037561
2014-04-01 03:10:00,-0.384496759798466
2014-04-01 03:15:00,-1.5755127219074618
2014-04-01 03:20:00,1.053781308397302
2014-04-01 03:25:00,0.3673245168989655
2014-04-01 03:30:00,-1.048342159299042
2014-04-01 03:35:00,-0.014821907764234935
2014-04-01 03:40:00,0.8484581256876345
2014-04-01 03:45:00,0.9464835190856968
2014-04-01 03:50:00,0.0018866866754798193
2014-04-01 03:55:00,-0.6762439765134172
2014-04-01 04:00:00,1.655753547580741
2014-04-01 04:05:00,0.5730685023918782
2014-04-01 04:10:00,-0.3168733336578065
2014-04-01 04:15:00,-0.7625828877295862
2014-04-01 04:20:00,0.809364315918486
2014-04-01 04:25:00,-0.8961125858560185
2014-04-01 04:30:00,-1.1419421002326344
2014-04-01 04:35:00,0.10728602970574935
2014-04-01 04:40:00,-0.7293601424023999
2014-04-01 04:45:00,0.45287201215830825
2014-04-01 04:50:00,-1.329510252369863
2014-04-01 04:55:00,0.5436921254445521
2014-04-01 05:00:00,-0.7526995965101099
2014-04-01 05:05:00,-1.7400632194596446
2014-04-01 05:10:00,-1.2981250706216771
2014-04-01 05:15:00,1.5157795546031874
2014-04-01 05:20:00,1.284645082094228
2014-04-01 05:25:00,-0.9260223422569035
2014-04-01 05:30:00,0.97425045300102
2014-04-01 05:35:00,0.3819433619509891
2014-04-01 05:40:00,1.6458543261901046
2014-04-01 05:45:00,-0.4376781541869509
2014-04-01 05:50:00,0.636198979440568
2014-04-01 05:55:00,-1.5192817212617389
2014-04-01 06:00:00,-0.35869813452773963
2014-04-01 06:05:00,1.6211328749368092
2014-04-01 06:10:00,0.13919306405802812
2014-04-01 06:15:00,-0.7367130016217359
2014-04-01 06:20:00,-1.321374632002786
2014-04-01 06:25:00,0.7131768805578456
2014-04-01 06:30:00,0.508512842341655
2014-04-01 06:35:00,-0.43651637608418953
2014-04-01 06:40:00,1.5762170013471792
2014-04-01 06:45:00,-1.6634615237306938
2014-04-01 06:50:00,-0.6814438458982454
2014-04-01 06:55:00,1.4720162631200466
2014-04-01 07:00:00,-0.6214054115900465
2014-04-01 07:05:00,-0.8609879737580115
2014-04-01 07:10:00,0.12258734129226434
2014-04-01 07:15:00,1.1327214201154812
2014-04-01 07:20:00,-1.3811082469564904
2014-04-01 07:25:00,1.5485877672570179
2014-04-01 07:30:00,1.0325077483452254
2014-04-01 07:35:00,-1.108663200440074
2014-04-01 07:40:00,0.7427559762490255
2014-04-01 07:45:00,-0.39807575461002953
2014-04-01 07:50:00,-0.3376034901478879
2014-04-01 07:55:00,0.99140635536275
2014-04-01 08:00:00,1.6175300177052017
2014-04-01 08:05:00,-1.2991024272511005
2014-04-01 08:10:00,-0.27364435242198537
2014-04-01 08:15:00,-0.06326280162320247
2014-04-01 08:20:00,-0.4282383821669322
2014-04-01 08:25:00,-0.47401370610323973
2014-04-01 08:30:00,-1.5585841020231757
2014-04-01 08:35:00,0.6504241187418718
2014-04-01 08:40:00,-0.2192827297160187
2014-04-01 08:45:00,-1.0614198301831927
2014-04-01 08:50:00,1.1056237775252882
2014-04-01 08:55:00,1.0586273512418904
2014-04-01 09:00:00,-0.04425173225794605
2014-04-01 09:05:00,-0.6998380884939909
2014-04-01 09:10:00,0.48492065362732584
2014-04-01 09:15:00,-0.7357619896395581
2014-04-01 09:20:00,-0.91765436897743
2014-04-01 09:25:00,0.8073120733778262
2014-04-01 09:30:00,-1.6002458454388204
2014-04-01 09:35:00,-1.4103338734951953
2014-04-01 09:40:00,-1.7172317429389279
2014-04-01 09:45:00,-1.2074055266964734
2014-04-01 09:50:00,-1.500255770041624
2014-04-01 09:55:00,1.732703745247904
2014-04-01 10:00:00,-0.7334672951122545
2014-04-01 10:05:00,-1.2202254767011758
2014-04-01 10:10:00,-0.9002538010447145
2014-04-01 10:15:00,1.5245357548504026
2014-04-01 10:20:00,0.07354179870737358
2014-04-01 10:25:00,-0.4683314313834738
2014-04-01 10:30:00,1.3057030563012997
2014-04-01 10:35:00,-0.36308313938613856
2014-04-01 10:40:00,-0.5723147144404913
2014-04-01 10:45:00,-1.0178559680494528
2014-04-01 10:50:00,-0.4230582965574002
2014-04-01 10:55:00,-0.636234278336941
2014-04-01 11:00:00,0.6216995055805898
2014-04-01 11:05:00,-0.730771797975768
2014-04-01 11:10:00,0.2725103041324821
2014-04-01 11:15:00,-1.5110618443031318
2014-04-01 11:20:00,-1.0736449352394246
2014-04-01 11:25:00,-0.3197764274847458
2014-04-01 11:30:00,1.5274089704893805
2014-04-01 11:35:00,-0.4249588320825794
2014-04-01 11:40:00,0.5755504328449528
2014-04-01 11:45:00,-0.8511008985726918
2014-04-01 11:50:00,-1.297784901748427
2014-04-01 11:55:00,-1.5367199437850159
2014-04-01 12:00:00,-0.675549923575403
2014-04-01 12:05:00,-1.1909484880862706
2014-04-01 12:10:00,-1.1339175083206567
2014-04-01 12:15:00,0.9128131946720968
2014-04-01 12:20:00,-1.685663378460817
2014-04-01 12:25:00,0.20487432790979154
2014-04-01 12:30:00,-0.4172518953904944
2014-04-01 12:35:00,0.026065845344859194
2014-04-01 12:40:00,0.22238576593074794
2014-04-01 12:45:00,-0.6478036455947113
2014-04-01 12:50:00,-0.7114951484347981
2014-04-01 12:55:00,0.8173833520521452
2014-04-01 13:00:00,1.2983272426715036
2014-04-01 13:05:00,-1.069136447897802
2014-04-01 13:10:00,-1.4003913317604542
2014-04-01 13:15:00,1.390831690880226
2014-04-01 13:20:00,-0.5203854062693307
2014-04-01 13:25:00,0.1822260006317341
2014-04-01 13:30:00,-0.4867318178459235
2014-04-01 13:35:00,-1.3020797817525909
2014-04-01 13:40:00,0.3148294816858704
2014-04-01 13:45:00,0.09091551080466621
2014-04-01 13:50:00,-1.0328169736425146
2014-04-01 13:55:00,-0.16467536873667626
2014-04-01 14:00:00,1.0390469142044987
2014-04-01 14:05:00,0.318647232819179
2014-04-01 14:10:00,-1.4028381118425246
2014-04-01 14:15:00,0.17072907793517764
2014-04-01 14:20:00,0.7104210150466349
2014-04-01 14:25:00,1.0242424096650857
2014-04-01 14:30:00,0.4536130354889214
2014-04-01 14:35:00,-1.2083997564045825
2014-04-01 14:40:00,0.7363560903001096
2014-04-01 14:45:00,0.6218316644049556
2014-04-01 14:50:00,-1.6557033966163548
2014-04-01 14:55:00,-0.30462903516617607
2014-04-01 15:00:00,-0.5794946736133022
2014-04-01 15:05:00,0.5941705490112196
2014-04-01 15:10:00,-0.9869734198154174
2014-04-01 15:15:00,0.3202023669907719
2014-04-01 15:20:00,1.4445862703622445
2014-04-01 15:25:00,1.04202891398586
2014-04-01 15:30:00,1.4733705785378433
2014-04-01 15:35:00,1.6723694573565338
2014-04-01 15:40:00,-1.70369049404683
2014-04-01 15:45:00,0.43137085578080964
2014-04-01 15:50:00,-0.30082079999742195
2014-04-01 15:55:00,1.2584826370934663
2014-04-01 16:00:00,-0.8625162901478912
